"symbolid","pricedatetime","open","high","low","close"
900745,2019-03-24,1.12938,1.13002,1.1288,1.12987
900745,2019-03-25,1.12987,1.13316,1.1293,1.1314
900745,2019-03-26,1.13158,1.1326,1.125,1.12525
900745,2019-03-27,1.1253,1.12856,1.1241,1.12546
900745,2019-03-28,1.1255,1.12611,1.1213,1.1228
900745,2019-03-29,1.12282,1.12466,1.1208,1.1218
900745,2019-03-31,1.12277,1.1234,1.12188,1.12319
900745,2019-04-01,1.1232,1.12497,1.1196,1.12023
900745,2019-04-02,1.12025,1.12265,1.1182,1.12208
900745,2019-04-03,1.12214,1.12546,1.1214,1.1242
900745,2019-04-04,1.12421,1.1248,1.1204,1.12236
900745,2019-04-05,1.12237,1.1247,1.1209,1.12131
900745,2019-04-07,1.12152,1.12322,1.12115,1.12292
900745,2019-04-08,1.12291,1.12742,1.122,1.1267
900745,2019-04-09,1.1266,1.12842,1.1254,1.12604
900745,2019-04-10,1.126,1.1294,1.1229,1.1276
900745,2019-04-11,1.12764,1.12946,1.1248,1.12897
900745,2019-04-12,1.129,1.1325,1.128,1.12977
900745,2019-04-14,1.13027,1.13143,1.1297,1.13109
900745,2019-04-15,1.13111,1.13209,1.1291,1.13026
900745,2019-04-16,1.13023,1.13141,1.12777,1.1302
900745,2019-04-17,1.13022,1.13236,1.1288,1.12939
900745,2019-04-18,1.12938,1.1304,1.1225,1.1236
900745,2019-04-19,1.12363,1.1255,1.1223,1.1243
900745,2019-04-21,1.12445,1.12457,1.1235,1.12366
900745,2019-04-22,1.12364,1.1263,1.1234,1.1253
900745,2019-04-23,1.12527,1.12611,1.1191,1.12108
900745,2019-04-24,1.12109,1.12233,1.114,1.1156
900745,2019-04-25,1.11557,1.11623,1.1117,1.11355
900745,2019-04-26,1.11356,1.11739,1.11086,1.1143
900745,2019-04-28,1.11448,1.1161,1.1143,1.11578
900745,2019-04-29,1.11574,1.1193,1.1144,1.1187
900745,2019-04-30,1.1188,1.1229,1.1174,1.1218
900745,2019-05-01,1.1217,1.12644,1.11868,1.1206
900745,2019-05-02,1.1206,1.12189,1.1169,1.1173
900745,2019-05-03,1.1174,1.1205,1.1134,1.12013
900745,2019-05-05,1.11692,1.1203,1.11692,1.11933
900745,2019-05-06,1.11935,1.121,1.1178,1.1207
900745,2019-05-07,1.12071,1.12178,1.1165,1.1204
900745,2019-05-08,1.12028,1.12136,1.1181,1.1191
900745,2019-05-09,1.11906,1.12509,1.1173,1.12292
900745,2019-05-10,1.12292,1.12535,1.1216,1.12318
900745,2019-05-12,1.1232,1.12406,1.1227,1.1229
900745,2019-05-13,1.12294,1.12633,1.12174,1.12391
900745,2019-05-14,1.1238,1.1244,1.1199,1.1206
900745,2019-05-15,1.12083,1.12243,1.1177,1.1208
900745,2019-05-16,1.12085,1.1224,1.1165,1.1177
900745,2019-05-17,1.11772,1.11842,1.1153,1.11559
900745,2019-05-19,1.116,1.1168,1.1152,1.11535
900745,2019-05-20,1.11536,1.1175,1.1149,1.1163
900745,2019-05-21,1.1163,1.11879,1.114,1.11616
900745,2019-05-22,1.11617,1.1181,1.1146,1.115
900745,2019-05-23,1.1149,1.11874,1.11064,1.118
900745,2019-05-24,1.11809,1.1212,1.1177,1.12041
900745,2019-05-26,1.12092,1.1216,1.1201,1.1214
900745,2019-05-27,1.12138,1.1215,1.1178,1.11819
900745,2019-05-28,1.11821,1.11982,1.11576,1.11649
900745,2019-05-29,1.11642,1.11692,1.1123,1.1138
900745,2019-05-30,1.11379,1.11433,1.1115,1.11306
900745,2019-05-31,1.11307,1.1181,1.1124,1.11671
900745,2019-06-02,1.11602,1.119,1.11602,1.1184
900745,2019-06-03,1.1183,1.1262,1.1159,1.12529
900745,2019-06-04,1.12534,1.12775,1.12259,1.1261
900745,2019-06-05,1.1259,1.13066,1.1218,1.12301
900745,2019-06-06,1.12303,1.13087,1.11982,1.1267
900745,2019-06-07,1.1266,1.13477,1.125,1.13315
900745,2019-06-09,1.13211,1.13306,1.1309,1.131
900745,2019-06-10,1.13107,1.13239,1.12899,1.1312
900745,2019-06-11,1.13138,1.13375,1.1301,1.1332
900745,2019-06-12,1.13333,1.13433,1.1282,1.1293
900745,2019-06-13,1.12932,1.13036,1.1268,1.1272
900745,2019-06-14,1.1271,1.1289,1.1201,1.12068
900745,2019-06-16,1.12105,1.1225,1.12082,1.12198
900745,2019-06-17,1.122,1.1247,1.1202,1.1228
900745,2019-06-18,1.12301,1.1243,1.118,1.1192
900745,2019-06-19,1.11932,1.12729,1.1185,1.1271
900745,2019-06-20,1.12709,1.13181,1.1259,1.1301
900745,2019-06-21,1.13,1.13778,1.1281,1.13689
900745,2019-06-23,1.13695,1.13861,1.13655,1.138
900745,2019-06-24,1.1379,1.14102,1.1371,1.1406
900745,2019-06-25,1.14065,1.1413,1.1343,1.13555
900745,2019-06-26,1.13554,1.13914,1.1347,1.13582
900745,2019-06-27,1.13589,1.13814,1.1346,1.1364
900745,2019-06-28,1.13654,1.13934,1.135,1.1368
900745,2019-06-30,1.13595,1.1371,1.1346,1.13523
900745,2019-07-01,1.13525,1.136,1.1274,1.1278
900745,2019-07-02,1.1279,1.13215,1.1276,1.1287
900745,2019-07-03,1.12869,1.13123,1.12679,1.1281
900745,2019-07-04,1.1282,1.129,1.1272,1.12822
900745,2019-07-05,1.12823,1.1283,1.1206,1.12248
900745,2019-07-07,1.12234,1.123,1.1218,1.1227
900745,2019-07-08,1.12276,1.12344,1.1205,1.12106
900745,2019-07-09,1.12114,1.12181,1.1193,1.12071
900745,2019-07-10,1.1205,1.12807,1.1202,1.12781
900745,2019-07-11,1.12782,1.12857,1.1244,1.1262
900745,2019-07-12,1.12716,1.1275,1.1237,1.12699
900745,2019-07-14,1.1267,1.1278,1.1263,1.12722
900745,2019-07-15,1.1272,1.1284,1.1252,1.1258
900745,2019-07-16,1.12594,1.1262,1.12,1.12133
900745,2019-07-17,1.12135,1.1242,1.1199,1.1239
900745,2019-07-18,1.1239,1.1282,1.12049,1.12622
900745,2019-07-19,1.12622,1.12654,1.1203,1.12163
900745,2019-07-21,1.1213,1.122,1.1207,1.12177
900745,2019-07-22,1.12179,1.12251,1.119,1.11941
900745,2019-07-23,1.1194,1.1196,1.1141,1.1143
900745,2019-07-24,1.11429,1.11557,1.1126,1.1133
900745,2019-07-25,1.11352,1.11876,1.11007,1.1149
900745,2019-07-26,1.1148,1.115,1.1111,1.11242
900745,2019-07-28,1.11238,1.1139,1.11216,1.1128
900745,2019-07-29,1.11286,1.1151,1.1112,1.1142
900745,2019-07-30,1.11426,1.11607,1.1131,1.11538
900745,2019-07-31,1.11538,1.1162,1.10329,1.10453
900745,2019-08-01,1.10454,1.10964,1.1026,1.10737
900745,2019-08-02,1.1074,1.11163,1.1072,1.11057
900745,2019-08-04,1.11092,1.11326,1.1103,1.1124
900745,2019-08-05,1.11253,1.12495,1.1113,1.12112
900745,2019-08-06,1.12118,1.12196,1.1167,1.1212
900745,2019-08-07,1.12143,1.12419,1.1178,1.1211
900745,2019-08-08,1.12103,1.12329,1.1176,1.11957
900745,2019-08-09,1.1196,1.12227,1.1182,1.11955
900745,2019-08-11,1.11966,1.121,1.11962,1.1204
900745,2019-08-12,1.12058,1.12305,1.1161,1.11881
900745,2019-08-13,1.11881,1.12284,1.1168,1.11707
900745,2019-08-14,1.11707,1.11907,1.1129,1.11474
900745,2019-08-15,1.11475,1.11583,1.109,1.11022
900745,2019-08-16,1.11023,1.11067,1.1065,1.10898
900745,2019-08-18,1.10931,1.1101,1.1086,1.10908
900745,2019-08-19,1.10909,1.11136,1.1075,1.1087
900745,2019-08-20,1.10869,1.1107,1.10649,1.10951
900745,2019-08-21,1.10949,1.1107,1.1079,1.10867
900745,2019-08-22,1.10868,1.11131,1.1062,1.1067
900745,2019-08-23,1.10677,1.11531,1.105,1.11371
900745,2019-08-25,1.11505,1.11635,1.11316,1.1141
900745,2019-08-26,1.114,1.1153,1.1093,1.11
900745,2019-08-27,1.11005,1.11159,1.1084,1.10871
900745,2019-08-28,1.10875,1.1098,1.1065,1.10839
900745,2019-08-29,1.10841,1.1093,1.104,1.1045
900745,2019-08-30,1.10441,1.10518,1.0961,1.0988
900745,2019-09-01,1.09905,1.0996,1.09828,1.0989
900745,2019-09-02,1.09902,1.0993,1.0929,1.0936
900745,2019-09-03,1.09348,1.098,1.0925,1.09756
900745,2019-09-04,1.09757,1.10392,1.0971,1.10268
900745,2019-09-05,1.10271,1.10845,1.1016,1.10338
900745,2019-09-06,1.1032,1.10572,1.1019,1.10261
900745,2019-09-08,1.10255,1.10285,1.1014,1.10263
900745,2019-09-09,1.10267,1.10679,1.102,1.10438
900745,2019-09-10,1.10436,1.10593,1.1029,1.10491
900745,2019-09-11,1.10493,1.10555,1.0984,1.10127
900745,2019-09-12,1.1013,1.10872,1.0926,1.1068
900745,2019-09-13,1.10687,1.11095,1.106,1.1072
900745,2019-09-15,1.10731,1.10861,1.1068,1.10696
900745,2019-09-16,1.10706,1.10821,1.0992,1.1007
900745,2019-09-17,1.10099,1.10756,1.0989,1.10648
900745,2019-09-18,1.10655,1.10685,1.1013,1.10354
900745,2019-09-19,1.10354,1.10733,1.1033,1.10562
900745,2019-09-20,1.10561,1.10675,1.09958,1.1018
900745,2019-09-22,1.10154,1.10253,1.10102,1.10222
900745,2019-09-23,1.10222,1.10254,1.0965,1.09893
900745,2019-09-24,1.09893,1.1024,1.0982,1.10022
900745,2019-09-25,1.10019,1.10053,1.0936,1.0961
900745,2019-09-26,1.0962,1.09673,1.0904,1.09244
900745,2019-09-27,1.09243,1.09586,1.0906,1.09403
900745,2019-09-29,1.09417,1.09461,1.0928,1.0933
900745,2019-09-30,1.09324,1.09479,1.0884,1.0887
900745,2019-10-01,1.08876,1.09427,1.0878,1.09362
900745,2019-10-02,1.0934,1.0966,1.0903,1.0957
900745,2019-10-03,1.09563,1.09993,1.0939,1.09767
900745,2019-10-04,1.09774,1.09981,1.0956,1.0979
900745,2019-10-06,1.09799,1.099,1.09715,1.09797
900745,2019-10-07,1.09796,1.10004,1.096,1.0975
900745,2019-10-08,1.09748,1.09961,1.094,1.0962
900745,2019-10-09,1.09634,1.09932,1.0954,1.0988
900745,2019-10-10,1.09884,1.10338,1.0981,1.1014
900745,2019-10-11,1.10148,1.10626,1.1,1.1036
900745,2019-10-13,1.103,1.10379,1.1022,1.10304
900745,2019-10-14,1.10312,1.1043,1.1012,1.10319
900745,2019-10-15,1.10318,1.10459,1.099,1.10306
900745,2019-10-16,1.10307,1.10856,1.1021,1.10772
900745,2019-10-17,1.10771,1.11397,1.1064,1.11266
900745,2019-10-18,1.11273,1.11715,1.1113,1.11684
900745,2019-10-20,1.11586,1.116,1.1153,1.11598
900745,2019-10-21,1.11596,1.11794,1.1137,1.11492
900745,2019-10-22,1.11494,1.1157,1.1114,1.11171
900745,2019-10-23,1.11171,1.1142,1.1105,1.11358
900745,2019-10-24,1.11359,1.11625,1.1091,1.11015
900745,2019-10-25,1.1103,1.1123,1.1071,1.10792
900745,2019-10-27,1.10795,1.10841,1.1072,1.10807
900745,2019-10-28,1.108,1.11065,1.1079,1.1095
900745,2019-10-29,1.10962,1.11187,1.1072,1.1107
900745,2019-10-30,1.1108,1.117,1.1079,1.1167
900745,2019-10-31,1.11686,1.11755,1.113,1.1164
900745,2019-11-01,1.11642,1.1172,1.1127,1.11651
900745,2019-11-03,1.1167,1.1174,1.1158,1.11694
900745,2019-11-04,1.11693,1.11754,1.1112,1.11239
900745,2019-11-05,1.11237,1.11403,1.1062,1.10706
900745,2019-11-06,1.10704,1.10927,1.1054,1.10585
900745,2019-11-07,1.10585,1.10917,1.1035,1.1046
900745,2019-11-08,1.10471,1.10554,1.1015,1.10167
900745,2019-11-10,1.10225,1.1025,1.1015,1.10234
900745,2019-11-11,1.1022,1.10431,1.1019,1.1034
900745,2019-11-12,1.10341,1.10385,1.1001,1.10145
900745,2019-11-13,1.10144,1.10203,1.0994,1.10003
900745,2019-11-14,1.10004,1.103,1.0988,1.10252
900745,2019-11-15,1.10258,1.1057,1.1013,1.1049
900745,2019-11-17,1.10489,1.1065,1.10478,1.10608
900745,2019-11-18,1.1061,1.109,1.1053,1.1073
900745,2019-11-19,1.10749,1.1084,1.1063,1.10729
900745,2019-11-20,1.1073,1.10812,1.1051,1.1074
900745,2019-11-21,1.10748,1.1097,1.10519,1.1062
900745,2019-11-22,1.10635,1.10874,1.1013,1.10155
900745,2019-11-24,1.10148,1.1027,1.10148,1.1022
900745,2019-11-25,1.10219,1.1032,1.10029,1.10142
900745,2019-11-26,1.10135,1.1026,1.10067,1.1011
900745,2019-11-27,1.10122,1.1014,1.099,1.10064
900745,2019-11-28,1.10056,1.1018,1.0999,1.10102
900745,2019-11-29,1.1011,1.10281,1.098,1.10172
900745,2019-12-01,1.1023,1.10265,1.1013,1.10184
900745,2019-12-02,1.10182,1.1091,1.1001,1.10738
900745,2019-12-03,1.10736,1.10934,1.1064,1.10749
900745,2019-12-04,1.10748,1.11159,1.1065,1.1083
900745,2019-12-05,1.1083,1.1109,1.1078,1.11069
900745,2019-12-06,1.1107,1.111,1.1038,1.10594
900745,2019-12-08,1.1057,1.10604,1.1052,1.1055
900745,2019-12-09,1.10565,1.1078,1.1054,1.10663
900745,2019-12-10,1.10663,1.10976,1.1063,1.109
900745,2019-12-11,1.10895,1.1145,1.1069,1.11415
900745,2019-12-12,1.11416,1.11991,1.1102,1.11708
900745,2019-12-13,1.11708,1.1186,1.111,1.11175
900745,2019-12-15,1.11281,1.1133,1.11219,1.1131
900745,2019-12-16,1.11325,1.11582,1.1125,1.11469
900745,2019-12-17,1.1147,1.1174,1.113,1.1131
900745,2019-12-18,1.1131,1.11425,1.1109,1.11257
900745,2019-12-19,1.11255,1.11441,1.11069,1.11154
900745,2019-12-20,1.1116,1.11235,1.1065,1.10736
900745,2019-12-22,1.10804,1.10831,1.1071,1.10781
900745,2019-12-23,1.10781,1.1096,1.1068,1.10879
900745,2019-12-24,1.1087,1.1095,1.1068,1.1087
900745,2019-12-25,1.1086,1.1313,1.10708,1.1089
900745,2019-12-26,1.10888,1.1122,1.108,1.1119
900745,2019-12-27,1.11202,1.11882,1.1116,1.11753
900745,2019-12-29,1.11746,1.12106,1.11698,1.11965
900745,2019-12-30,1.11965,1.12206,1.1181,1.1204
900745,2019-12-31,1.1203,1.12391,1.1149,1.1168
900745,2020-01-01,1.1166,1.1275,1.1156,1.1201
900745,2020-01-02,1.12008,1.1214,1.1162,1.11699
900745,2020-01-03,1.11698,1.118,1.1123,1.11585
900745,2020-01-05,1.11643,1.1171,1.11583,1.1164
900745,2020-01-06,1.11642,1.1206,1.1156,1.11907
900745,2020-01-07,1.11905,1.11924,1.1132,1.11476
900745,2020-01-08,1.11475,1.1155,1.1101,1.1116
900745,2020-01-09,1.11151,1.11204,1.10919,1.11074
900745,2020-01-10,1.11075,1.11291,1.1084,1.1119
900745,2020-01-12,1.11158,1.11304,1.11113,1.11265
900745,2020-01-13,1.11271,1.1147,1.1111,1.11364
900745,2020-01-14,1.11362,1.11445,1.1103,1.1133
900745,2020-01-15,1.1132,1.11633,1.1118,1.11508
900745,2020-01-16,1.1149,1.11726,1.1127,1.1132
900745,2020-01-17,1.11318,1.11411,1.1085,1.10884
900745,2020-01-19,1.10918,1.11,1.10882,1.10962
900745,2020-01-20,1.1095,1.11023,1.1075,1.1097
900745,2020-01-21,1.10989,1.1118,1.1076,1.10823
900745,2020-01-22,1.10821,1.10994,1.1069,1.1085
900745,2020-01-23,1.10851,1.11081,1.1035,1.10486
900745,2020-01-24,1.10485,1.10611,1.1019,1.10246
900745,2020-01-26,1.10298,1.1036,1.10233,1.10268
900745,2020-01-27,1.1026,1.10374,1.1008,1.1022
900745,2020-01-28,1.10222,1.10276,1.0997,1.10128
900745,2020-01-29,1.1013,1.10207,1.0991,1.10169
900745,2020-01-30,1.1015,1.10392,1.1006,1.10241
900745,2020-01-31,1.1023,1.10953,1.1016,1.10946
900745,2020-02-02,1.10944,1.10944,1.1078,1.10815
900745,2020-02-03,1.10816,1.10861,1.10333,1.10597
900745,2020-02-04,1.10597,1.1064,1.1031,1.10341
900745,2020-02-05,1.10343,1.10478,1.0992,1.0995
900745,2020-02-06,1.09955,1.10137,1.0963,1.09812
900745,2020-02-07,1.09811,1.09833,1.0941,1.09444
900745,2020-02-09,1.09431,1.09573,1.0941,1.09567
900745,2020-02-10,1.09565,1.0958,1.0906,1.09094
900745,2020-02-11,1.0909,1.09247,1.08906,1.0912
900745,2020-02-12,1.0911,1.09255,1.0864,1.08689
900745,2020-02-13,1.08688,1.0889,1.08269,1.0832
900745,2020-02-14,1.08413,1.08613,1.08273,1.0831
900745,2020-02-16,1.08402,1.08417,1.0832,1.08373
900745,2020-02-17,1.08373,1.0851,1.0822,1.08298
900745,2020-02-18,1.08302,1.08373,1.07829,1.07973
900745,2020-02-19,1.0797,1.08151,1.0781,1.07984
900745,2020-02-20,1.07983,1.08211,1.0777,1.0794
900745,2020-02-21,1.07945,1.08634,1.0788,1.0845
900745,2020-02-23,1.08232,1.08423,1.0817,1.082
900745,2020-02-24,1.0821,1.0872,1.08042,1.08604
900745,2020-02-25,1.08604,1.08903,1.0829,1.08671
900745,2020-02-26,1.08674,1.09144,1.0853,1.09122
900745,2020-02-27,1.09124,1.10065,1.0904,1.09941
900745,2020-02-28,1.09939,1.1053,1.095,1.1027
900745,2020-03-01,1.10446,1.10735,1.10359,1.10526
900745,2020-03-02,1.10526,1.11845,1.1037,1.11444
900745,2020-03-03,1.11444,1.12128,1.10945,1.11609
900745,2020-03-04,1.1161,1.11874,1.1094,1.1139
900745,2020-03-05,1.11382,1.12487,1.11187,1.12306
900745,2020-03-06,1.123,1.13545,1.1218,1.12895
900745,2020-03-08,1.13446,1.14952,1.13343,1.14152
900745,2020-03-09,1.14153,1.14846,1.13647,1.1393
900745,2020-03-10,1.13946,1.14014,1.12738,1.13287
900745,2020-03-11,1.13295,1.13666,1.12473,1.1313
900745,2020-03-12,1.13125,1.13196,1.1054,1.12132
900745,2020-03-13,1.12131,1.12214,1.1054,1.11004
900745,2020-03-15,1.10778,1.11987,1.10778,1.11235
900745,2020-03-16,1.11234,1.12371,1.10937,1.11791
900745,2020-03-17,1.1179,1.11854,1.09538,1.10274
900745,2020-03-18,1.10272,1.10453,1.0801,1.08973
900745,2020-03-19,1.08972,1.09471,1.06517,1.07344
900745,2020-03-20,1.07346,1.0831,1.0636,1.0694
900745,2020-03-22,1.07,1.073,1.0635,1.07137
900745,2020-03-23,1.07133,1.08277,1.06656,1.07995
900745,2020-03-24,1.08004,1.08881,1.0744,1.08088
900745,2020-03-25,1.08085,1.09335,1.07842,1.09168
900745,2020-03-26,1.09167,1.10865,1.0895,1.1079
900745,2020-03-27,1.10786,1.11476,1.09527,1.11432
900745,2020-03-29,1.11162,1.11441,1.1078,1.10804
900745,2020-03-30,1.1079,1.11064,1.09821,1.10261
900745,2020-03-31,1.10265,1.1039,1.0926,1.10192
900745,2020-04-01,1.10194,1.10332,1.0901,1.0938
900745,2020-04-02,1.09388,1.09647,1.0819,1.0845
900745,2020-04-03,1.08451,1.08512,1.0772,1.08123
900745,2020-04-05,1.08123,1.08233,1.0798,1.08147
900745,2020-04-06,1.08146,1.08354,1.0767,1.08146
900745,2020-04-07,1.08142,1.09271,1.081,1.0858
900745,2020-04-08,1.08595,1.08882,1.0829,1.08661
900745,2020-04-09,1.08664,1.09516,1.084,1.094
900745,2020-04-10,1.09425,1.09528,1.09261,1.09365
900745,2020-04-12,1.09478,1.0948,1.0921,1.09332
900745,2020-04-13,1.0934,1.09677,1.0891,1.09469
900745,2020-04-14,1.0946,1.09915,1.0914,1.09773
900745,2020-04-15,1.09774,1.09789,1.0856,1.08737
900745,2020-04-16,1.08738,1.0905,1.0816,1.08667
900745,2020-04-17,1.0866,1.08926,1.081,1.0872
900745,2020-04-19,1.08676,1.08748,1.08558,1.08607
900745,2020-04-20,1.08611,1.08967,1.0825,1.08373
900745,2020-04-21,1.08375,1.08802,1.0815,1.08504
900745,2020-04-22,1.08505,1.08852,1.0802,1.08092
900745,2020-04-23,1.08091,1.08462,1.0755,1.07709
900745,2020-04-24,1.07711,1.08249,1.0726,1.08239
900745,2020-04-26,1.0821,1.0833,1.081,1.08314
900745,2020-04-27,1.08319,1.08601,1.0815,1.08244
900745,2020-04-28,1.08243,1.08884,1.0808,1.08465
900745,2020-04-29,1.08468,1.08855,1.0838,1.08628
900745,2020-04-30,1.0863,1.0972,1.08325,1.09448
900745,2020-05-01,1.09451,1.10187,1.0942,1.09798
900745,2020-05-03,1.09682,1.0975,1.0939,1.09425
900745,2020-05-04,1.09421,1.09489,1.0894,1.09035
900745,2020-05-05,1.09039,1.09258,1.0824,1.08346
900745,2020-05-06,1.08347,1.08412,1.0781,1.0799
900745,2020-05-07,1.08008,1.0855,1.0765,1.08473
900745,2020-05-08,1.08474,1.08755,1.0814,1.08378
900745,2020-05-10,1.08263,1.08506,1.08229,1.08474
900745,2020-05-11,1.08473,1.085,1.0783,1.08066
900745,2020-05-12,1.08064,1.08851,1.0799,1.08508
900745,2020-05-13,1.08504,1.08964,1.0806,1.08089
900745,2020-05-14,1.08089,1.08203,1.0774,1.0803
900745,2020-05-15,1.08052,1.08508,1.0788,1.08184
900745,2020-05-17,1.08118,1.08271,1.08093,1.08232
900745,2020-05-18,1.08234,1.09271,1.0798,1.0908
900745,2020-05-19,1.09083,1.09761,1.0906,1.09394
900745,2020-05-20,1.09401,1.09991,1.0936,1.096
900745,2020-05-21,1.09608,1.10086,1.0928,1.09346
900745,2020-05-22,1.09345,1.0935,1.0884,1.0901
900745,2020-05-24,1.08949,1.0909,1.0886,1.0889
900745,2020-05-25,1.08891,1.092,1.0869,1.09183
900745,2020-05-26,1.09182,1.0997,1.0914,1.0962
900745,2020-05-27,1.09617,1.10352,1.0933,1.10117
900745,2020-05-28,1.10116,1.10935,1.099,1.1088
900745,2020-05-29,1.10895,1.1145,1.108,1.11075
900745,2020-05-31,1.11187,1.11403,1.11021,1.11329
900745,2020-06-01,1.11327,1.11539,1.1099,1.11265
900745,2020-06-02,1.11265,1.12111,1.1114,1.12074
900745,2020-06-03,1.12074,1.12577,1.1183,1.1214
900745,2020-06-04,1.12162,1.13628,1.1193,1.1339
900745,2020-06-05,1.13387,1.13839,1.1277,1.12872
900745,2020-06-07,1.1294,1.13195,1.1284,1.12898
900745,2020-06-08,1.12899,1.13185,1.1267,1.1287
900745,2020-06-09,1.12871,1.1364,1.124,1.13426
900745,2020-06-10,1.13427,1.14222,1.13211,1.13574
900745,2020-06-11,1.13575,1.14036,1.1275,1.1292
900745,2020-06-12,1.12939,1.13408,1.1212,1.12602
900745,2020-06-14,1.12325,1.12643,1.12259,1.12634
900745,2020-06-15,1.12632,1.13485,1.1225,1.13397
900745,2020-06-16,1.13398,1.13533,1.1227,1.12643
900745,2020-06-17,1.12641,1.12941,1.12066,1.1248
900745,2020-06-18,1.12492,1.12615,1.1185,1.12143
900745,2020-06-19,1.1212,1.12544,1.1168,1.11763
900745,2020-06-21,1.11816,1.11969,1.11677,1.11924
900745,2020-06-22,1.1192,1.12811,1.1187,1.12691
900745,2020-06-23,1.1269,1.13486,1.1256,1.13153
900745,2020-06-24,1.13151,1.13253,1.1238,1.12421
900745,2020-06-25,1.12419,1.12535,1.1189,1.12225
900745,2020-06-26,1.12223,1.12393,1.11944,1.12178
900745,2020-06-28,1.12192,1.1247,1.12166,1.12393
900745,2020-06-29,1.12395,1.1288,1.1217,1.12376
900745,2020-06-30,1.12379,1.12619,1.119,1.12266
900745,2020-07-01,1.12267,1.12751,1.1184,1.1263
900745,2020-07-02,1.1262,1.13026,1.1222,1.12448
900745,2020-07-03,1.12443,1.1253,1.1218,1.12472
900745,2020-07-05,1.12418,1.12854,1.12401,1.12827
900745,2020-07-06,1.12828,1.13455,1.128,1.13101
900745,2020-07-07,1.13097,1.13161,1.1257,1.1276
900745,2020-07-08,1.12781,1.1364,1.1262,1.13623
900745,2020-07-09,1.13618,1.13707,1.1268,1.12743
900745,2020-07-10,1.12742,1.1325,1.1254,1.12968
900745,2020-07-12,1.13042,1.13303,1.13009,1.13266
900745,2020-07-13,1.13267,1.1375,1.13,1.13421
900745,2020-07-14,1.1342,1.14232,1.1324,1.13977
900745,2020-07-15,1.13976,1.14521,1.139,1.14051
900745,2020-07-16,1.14053,1.14417,1.1369,1.13917
900745,2020-07-17,1.13918,1.1444,1.1377,1.14256
900745,2020-07-19,1.14145,1.14455,1.1411,1.14185
900745,2020-07-20,1.14186,1.14698,1.1402,1.1444
900745,2020-07-21,1.14456,1.1547,1.1422,1.15406
900745,2020-07-22,1.15405,1.16011,1.1506,1.15761
900745,2020-07-23,1.15771,1.16268,1.154,1.16128
900745,2020-07-24,1.16129,1.1658,1.158,1.1652
900745,2020-07-26,1.16427,1.17249,1.16405,1.17098
900745,2020-07-27,1.17102,1.17813,1.1681,1.17242
900745,2020-07-28,1.17241,1.1743,1.1698,1.17288
900745,2020-07-29,1.17285,1.18063,1.1717,1.17763
900745,2020-07-30,1.17764,1.19049,1.173,1.18919
900745,2020-07-31,1.18913,1.19088,1.17614,1.17713
900745,2020-08-02,1.17726,1.17965,1.1739,1.17721
900745,2020-08-03,1.1773,1.1785,1.16957,1.17675
900745,2020-08-04,1.17676,1.18216,1.17209,1.18153
900745,2020-08-05,1.18152,1.19049,1.1798,1.1871
900745,2020-08-06,1.1872,1.19161,1.1817,1.1826
900745,2020-08-07,1.18262,1.18507,1.1754,1.17854
900745,2020-08-09,1.17886,1.17983,1.17728,1.17952
900745,2020-08-10,1.17951,1.18008,1.1721,1.17488
900745,2020-08-11,1.17487,1.18075,1.1715,1.17212
900745,2020-08-12,1.17205,1.18172,1.171,1.18077
900745,2020-08-13,1.18076,1.18641,1.1793,1.18104
900745,2020-08-14,1.18105,1.18504,1.17815,1.1842
900745,2020-08-16,1.18396,1.18675,1.18336,1.186
900745,2020-08-17,1.18601,1.18965,1.1828,1.18858
900745,2020-08-18,1.18859,1.19657,1.18822,1.19296
900745,2020-08-19,1.19298,1.19508,1.1829,1.18474
900745,2020-08-20,1.18472,1.18769,1.18019,1.1872
900745,2020-08-21,1.18729,1.1883,1.1753,1.1796
900745,2020-08-23,1.17905,1.18064,1.1783,1.17878
900745,2020-08-24,1.17879,1.18497,1.1783,1.18059
900745,2020-08-25,1.18058,1.18438,1.1797,1.18186
900745,2020-08-26,1.18184,1.185,1.1771,1.1832
900745,2020-08-27,1.18337,1.19017,1.17623,1.1859
900745,2020-08-28,1.18589,1.19199,1.1851,1.1905
900745,2020-08-30,1.19023,1.19291,1.18959,1.1909
900745,2020-08-31,1.19114,1.19972,1.18838,1.19896
900745,2020-09-01,1.19895,1.20111,1.1891,1.19027
900745,2020-09-02,1.19028,1.19135,1.1819,1.1821
900745,2020-09-03,1.18206,1.18647,1.17885,1.18478
900745,2020-09-04,1.1846,1.18655,1.1779,1.18392
900745,2020-09-06,1.18448,1.18469,1.1828,1.18365
900745,2020-09-07,1.18366,1.18487,1.1794,1.18074
900745,2020-09-08,1.1808,1.18276,1.1756,1.178
900745,2020-09-09,1.17802,1.18339,1.1752,1.18218
900745,2020-09-10,1.18221,1.19173,1.1808,1.18337
900745,2020-09-11,1.18339,1.18743,1.1825,1.1846
900745,2020-09-13,1.18355,1.18512,1.183,1.1846
900745,2020-09-14,1.1847,1.1891,1.1841,1.18886
900745,2020-09-15,1.18879,1.19006,1.1827,1.18467
900745,2020-09-16,1.18463,1.18824,1.17372,1.1753
900745,2020-09-17,1.17533,1.18619,1.1748,1.18496
900745,2020-09-18,1.18505,1.18705,1.18259,1.18415
